10,1024,0.00312
10,1024,0.002052
10,1024,0.001342
10,1024,0.001047
10,1024,0.001031
10,1024,0.001045
10,1024,0.001111
10,1024,0.001122
10,1024,0.001286
10,1024,0.001036
11,2048,0.002395
11,2048,0.0022
11,2048,0.002788
11,2048,0.002211
11,2048,0.002203
11,2048,0.0023
11,2048,0.00247
11,2048,0.002191
11,2048,0.002216
11,2048,0.002433
12,4096,0.004923
12,4096,0.004944
12,4096,0.005473
12,4096,0.004936
12,4096,0.004958
12,4096,0.005015
12,4096,0.004763
12,4096,0.005876
12,4096,0.005038
12,4096,0.004859
13,8192,0.010779
13,8192,0.011768
13,8192,0.011029
13,8192,0.010993
13,8192,0.011742
13,8192,0.010654
13,8192,0.010597
13,8192,0.011176
13,8192,0.011183
13,8192,0.011005
14,16384,0.023913
14,16384,0.024319
14,16384,0.026095
14,16384,0.024279
14,16384,0.025696
14,16384,0.024225
14,16384,0.023485
14,16384,0.023818
14,16384,0.023871
14,16384,0.023834
15,32768,0.05089
15,32768,0.053514
15,32768,0.049639
15,32768,0.05225
15,32768,0.049754
15,32768,0.049948
15,32768,0.049692
15,32768,0.051634
15,32768,0.049943
15,32768,0.049944
16,65536,0.106252
16,65536,0.107614
16,65536,0.106152
16,65536,0.107106
16,65536,0.107942
16,65536,0.11114
16,65536,0.110478
16,65536,0.109303
16,65536,0.113077
16,65536,0.115905
17,131072,0.250799
17,131072,0.246685
17,131072,0.249459
17,131072,0.249618
17,131072,0.244797
17,131072,0.244548
17,131072,0.244483
17,131072,0.246168
17,131072,0.248725
17,131072,0.250299
18,262144,0.642504
18,262144,0.628321
18,262144,0.594115
18,262144,0.580419
18,262144,0.580739
18,262144,0.583226
18,262144,0.586873
18,262144,0.649046
18,262144,0.664275
18,262144,0.635186
19,524288,1.6932
19,524288,1.67302
19,524288,1.76812
19,524288,1.78402
19,524288,1.85084
19,524288,1.73154
19,524288,1.66575
19,524288,1.74865
19,524288,1.69629
19,524288,1.82057
20,1048576,5.69642
20,1048576,5.64615
20,1048576,5.56193
20,1048576,5.76684
20,1048576,5.54244
20,1048576,5.28867
20,1048576,5.40244
20,1048576,5.63078
20,1048576,5.63273
20,1048576,5.63635
21,2097152,19.9112
21,2097152,19.0502
21,2097152,19.3413
21,2097152,19.9011
21,2097152,19.4887
21,2097152,19.9277
21,2097152,19.0256
21,2097152,19.9402
21,2097152,18.886
21,2097152,19.1378
22,4194304,69.4274
22,4194304,72.5898
22,4194304,66.6389
22,4194304,70.5157
22,4194304,78.2175
22,4194304,72.3764
22,4194304,67.7313
22,4194304,67.7034
22,4194304,68.6614
22,4194304,71.1846
23,8388608,268.24
23,8388608,264.157
23,8388608,265.568
23,8388608,264.845
23,8388608,267.29
23,8388608,270.79
23,8388608,264.648
23,8388608,268.06
23,8388608,271.493
23,8388608,271.778
24,16777216,1045.35
24,16777216,1042.68
24,16777216,1044.7
24,16777216,1063
24,16777216,1046.16
24,16777216,1030.33
24,16777216,1016.93
24,16777216,1041.4
24,16777216,1047.94
24,16777216,1054.62
25,33554432,4339.27
25,33554432,4197.25
25,33554432,4220.13
